Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
16536821,1,99
16536822,1,96
16536822,2,96
16536823,1,99
16536823,2,96
16536824,1,96
16536824,2,96
16536826,1,8
16536826,2,96
16536827,1,96
16536827,2,99
16536829,1,96
16536831,1,8
16536902,1,99
16536902,2,96
16536926,1,98
16536928,1,96
16536938,1,96
16536938,2,96
16536944,1,96
16536944,2,96
16536952,1,99
16536952,2,96
16536959,1,96
16536959,2,96
16536993,1,96
16536993,2,8
16536995,1,8
16536996,1,99
16537032,1,96
16537032,2,96
16537033,1,96
16537033,2,8
16537034,1,96
16537034,2,96
16537036,1,96
16537036,2,96
16537133,1,99
16537194,1,8
16537194,2,96
16537196,1,96
16537196,2,96
16537309,1,96
16537309,2,96
16537528,1,3
16537528,2,96
16537529,1,96
16537529,2,96
16537531,1,8
16537531,2,96
16537532,1,96
16537532,2,96
16537533,1,98
16537533,2,98
16537539,1,96
16537539,2,8
16537539,3,96
16537544,1,96
16537544,2,96
16537550,1,99
16537550,2,99
16537552,1,96
16537552,2,96
16537562,1,96
16537562,2,96
16537584,1,96
16537584,2,96
16537586,1,99
16537587,1,96
16537596,1,99
16537596,2,96
16537598,1,99
16537598,2,96
16537661,1,96
16537661,2,96
16537784,1,99
16537890,1,96
16537890,2,96
16537893,1,99
16537893,2,96
16537897,1,96
16537897,2,96
16537913,1,98
16537913,2,8
16537916,1,98
16537916,3,96
16537928,1,96
16537928,2,96
16537952,1,99
16537973,1,96
16537973,2,96
16537995,1,98
16537995,2,96
16538157,1,96
16538157,2,96
16538278,1,96
16538278,2,96
16538278,3,96
16538279,1,96
16538279,2,96
16538280,1,96
16538280,2,96
16538283,1,8
16538283,2,96
16538285,1,96
16538285,2,98
16538288,1,8
16538288,2,96
16538300,1,8
16538300,2,96
16538304,1,98
16538304,2,96
16538319,1,8
16538337,1,96
16538337,2,96
16538351,1,99
16538359,1,99
16538366,1,8
16538366,2,96
16538400,1,96
16538400,2,96
16538401,1,99
16538455,1,99
16538455,2,96
16538522,1,8
16538525,1,96
16538525,2,98
16538564,1,8
16538568,1,99
16538610,1,96
16538626,1,96
16538626,2,96
16538635,1,96
16538635,2,96
16538651,1,99
16538651,2,96
16538653,1,96
16538669,1,99
16538675,1,96
16538675,2,96
16538679,1,98
16538679,2,96
16538712,1,99
16538712,2,96
16538722,1,98
16538722,2,99
16538737,1,99
16538737,3,96
16538785,1,8
16538785,2,96
16538792,1,99
16538828,1,8
16538828,2,96
16538867,1,96
16538867,2,96
16538955,1,96
16538955,2,96
16538967,1,96
16538967,2,96
16538976,1,99
16538981,1,96
16538981,2,96
16538991,1,8
16538991,2,8
16538992,1,96
16538992,2,96
16538995,1,96
16539060,1,96
16539060,2,96
16539062,1,96
16539062,2,96
16539064,1,96
16539064,2,96
16539080,1,8
16539080,2,96
16539222,1,96
16539222,2,8
16539267,1,99
16539267,2,96
16539305,1,99
16539320,1,96
16539396,1,99
16539396,2,98
16539426,1,99
16539584,1,96
16539584,2,96
16539625,1,96
16539625,2,96
16539626,1,2
16539626,1,3
16539626,3,96
16539629,1,96
16539629,2,96
16539633,1,8
16539633,2,96
16539640,1,99
16539642,1,96
16539642,2,96
16539645,1,96
16539645,2,8
16539645,3,96
16539646,1,96
16539646,2,96
16539650,1,96
16539650,2,96
16539652,1,99
16539652,2,96
16539689,1,96
16539693,1,96
16539693,2,96
16539705,1,96
16539705,2,96
16539716,1,96
16539716,2,96
16539731,1,96
16539737,1,3
16539737,1,6
16539739,1,99
16539739,2,8
16539739,3,96
16539785,1,98
16539785,2,96
16539787,1,96
16539847,1,96
16539847,2,96
16539849,1,96
16539849,2,96
16539854,1,96
16539856,1,96
16539856,2,8
16539860,1,96
16539860,2,96
16539862,1,96
16539862,2,96
16539862,3,96
16539863,1,96
16539864,1,96
16539881,1,99
16539885,1,96
16539886,1,99
16539886,2,8
16539893,1,96
16539893,2,96
16539902,1,99
16539902,2,96
16539927,1,96
16539927,2,96
16539946,1,99
16539946,2,96
16539957,1,96
16539957,2,96
16539980,1,96
16539980,2,96
16539980,3,99
16539999,1,99
16540010,1,99
16540010,2,96
16540020,1,96
16540020,2,96
16540035,1,96
16540035,2,96
16540039,1,8
16540048,1,99
16540048,2,8
16540049,1,99
16540049,2,99
16540053,1,99
16540057,1,96
16540057,2,96
16540058,1,96
16540058,2,96
16540059,1,99
16540059,2,96
16540267,1,99
16540267,2,8
16540268,1,96
16540270,1,96
16540270,2,96
16540271,1,99
16540271,2,96
16540288,1,8
16540290,1,96
16540290,2,96
16540293,1,99
16540293,2,96
16540295,1,96
16540295,2,98
16540298,1,8
16540300,1,99
16540303,1,99
16540303,2,99
16540305,1,96
16540305,2,96
16540306,1,8
16540306,2,8
16540307,1,96
16540307,2,96
16540379,1,8
16540379,2,8
16540399,1,99
16540405,1,99
16540452,1,96
16540452,2,96
16540458,1,99
16540458,2,96
16540460,1,96
16540460,2,96
16540462,1,96
16540462,2,96
16540471,1,99
16540493,1,96
16540496,1,96
16540654,1,96
16540654,2,96
16540663,1,96
16540663,2,96
16540754,1,96
16540754,2,99
16540787,1,96
16540791,1,96
16540791,3,96
16540793,1,96
16540793,2,96
16540795,1,96
16540795,2,96
16540801,1,8
16540801,2,96
16540806,1,96
16540806,2,96
16540833,1,96
16540833,2,96
16540834,1,96
16540838,1,96
16540838,2,98
16540964,1,96
16540964,2,96
16541034,1,99
16541036,1,99
16541082,1,99
16541082,2,98
16541083,1,96
16541084,1,96
16541084,2,96
16541084,3,96
16541085,1,96
16541085,2,96
16541085,3,96
16541121,1,99
16541121,2,8
16541204,1,99
16541211,1,96
16541211,2,96
16541212,1,96
16541213,1,96
16541213,2,96
16541231,1,96
16541231,2,99
16541244,1,96
16541244,2,96
16541246,1,96
16541248,1,8
16541248,2,96
16541249,1,2
16541249,2,96
16541251,1,96
16541498,1,98
16541498,3,96
16541508,1,96
16541508,2,96
16541519,1,96
16541519,2,96
16541572,1,96
16541572,2,98
16541591,1,8
16541602,1,96
16541602,2,96
16541671,1,96
16541671,3,96
16541697,1,96
16541697,2,96
16541699,1,96
16541699,2,96
16541702,1,8
16541702,2,96
16541703,1,96
16541703,2,96
16541834,1,96
16541837,1,96
16541879,1,8
16541879,2,96
16541937,1,8
16541937,2,96
16542134,1,99
16542134,4,96
16542308,1,99
16542308,2,96
16542313,1,8
16542313,2,96
16542512,1,99
16542516,1,3
16542516,3,98
16542517,1,96
16542718,1,96
16542718,2,96
16542718,3,96
16542723,1,96
16542776,1,99
16542776,2,96
16542791,1,96
16542791,2,8
16542963,1,96
16543010,1,99
16543064,1,99
16543093,1,99
16543100,1,99
16543106,1,96
16543106,2,8
16543129,1,96
16543131,1,99
16543131,2,96
16543132,1,8
16543132,2,96
16543161,1,99
16543161,2,96
16543175,1,96
16543199,1,99
16543247,1,99
16543258,1,96
16543258,2,96
16543282,1,99
16543282,2,96
16543315,1,99
16543331,1,96
16543331,2,96
16543331,3,8
16543436,1,99
16543436,2,96
16543587,1,99
16543633,1,96
16543633,2,96
16543634,1,99
16543634,2,96
16543634,3,96
16543639,1,8
16543639,2,96
16543644,1,96
16543644,2,96
16543649,1,8
16543649,2,96
16543650,1,2
16543650,1,5
16543650,2,8
16543651,1,99
16543660,1,99
16543660,2,96
16543664,1,99
16543666,1,3
16543666,2,96
16543720,1,8
16543720,2,96
16543721,1,99
16543727,1,8
16543732,1,96
16543732,2,8
16543732,3,96
16543732,4,96
16543746,1,96
16543746,2,8
16543747,1,96
16543747,2,96
16543749,1,8
16543752,1,96
16543752,2,96
16543763,1,99
16543765,1,99
16543766,1,96
16543766,2,96
16543767,1,96
16543767,2,96
16543776,1,96
16543778,1,96
16543778,2,96
16543779,1,99
16543779,2,96
16543780,1,98
16543780,2,96
16543780,3,96
16543783,1,96
16543783,2,96
16543789,1,99
16543790,1,96
16543790,2,96
16543791,1,96
16543791,2,96
16543792,1,96
16543793,1,96
16543793,2,96
16543794,1,96
16543794,2,96
16543796,1,96
16543805,1,99
16543805,2,96
16543807,1,98
16543807,3,96
16543808,1,99
16543819,1,8
16543819,2,98
16543825,1,99
16543825,2,99
16543834,1,99
16543834,2,96
16543839,1,96
16543839,2,98
16543841,1,96
16543841,2,96
16543842,1,96
16543843,1,96
16543843,2,96
16543850,1,99
16543923,1,96
16543923,2,96
16543973,1,96
16543973,2,96
16544104,1,96
16544106,1,8
16544106,2,96
16544107,1,99
16544107,2,98
16544109,1,96
16544110,1,99
16544110,2,96
16544111,1,99
16544111,2,96
16544111,3,99
16544113,1,96
16544218,1,96
16544222,1,96
16544222,3,96
16544227,1,8
16544265,1,96
16544265,3,96
16544288,1,98
16544291,1,96
16544291,2,96
16544293,1,96
16544293,2,96
16544304,1,8
16544304,2,8
16544379,1,96
16544379,2,96
16544383,1,96
16544383,2,96
16544385,1,96
16544385,2,96
16544392,1,96
16544392,2,96
16544392,3,96
16544392,4,8
16544398,1,2
16544398,1,6
16544854,1,96
16544854,2,96
16544893,1,8
16544893,2,96
16544925,1,99
16544948,1,99
16544948,2,96
16544967,1,96
16544967,2,96
16545014,1,96
16545020,1,99
16545030,1,99
16545030,2,96
16545052,1,96
16545052,2,96
16545053,1,96
16545076,1,99
16545133,1,99
16545136,1,96
16545136,2,96
16545143,1,99
16545143,2,96
16545199,1,96
16545199,2,96
16545222,1,99
16545222,2,99
16545261,1,96
16545261,2,96
16545266,1,96
16545266,2,96
16545281,1,96
16545293,1,99
16545293,2,96
16545306,1,96
16545306,2,96
16545312,1,8
16545312,2,96
16545320,1,96
16545320,2,96
16545321,1,96
16545321,3,8
16545322,1,99
16545322,2,96
16545404,1,8
16545404,2,96
16545405,1,99
16545423,1,96
16545423,2,96
16545470,1,99
16545470,2,96
16545556,1,96
16545556,2,96
16545568,1,98
16545573,1,96
16545573,2,96
16545593,1,96
16545638,1,96
16545638,2,96
16545661,1,96
16545661,2,96
16545675,1,99
16545675,2,96
16545678,1,96
16545678,2,96
16545702,1,96
16545702,2,2
16545702,2,5
16545704,1,96
16545704,2,96
16545714,1,96
16545714,2,8
16545714,3,96
16545716,1,96
16545716,2,96
16545747,1,8
16545748,1,96
16545748,2,96
16545750,1,96
16545750,2,96
16545752,1,96
16545753,1,96
16545753,2,96
16545823,1,99
16545823,2,96
16545826,1,96
16545826,2,8
16545828,1,96
16545828,2,96
16545881,1,96
16545881,2,96
16545895,1,96
16545895,2,96
16545914,1,96
16545914,2,96
16545959,1,99
16545961,1,8
16545961,2,96
16546003,1,99
16546025,1,96
16546025,3,96
16546048,1,99
16546048,2,8
16546063,1,8
16546063,2,96
16546103,1,96
16546103,2,96
16546113,1,96
16546287,1,96
16546287,2,96
16546551,1,99
16546551,2,96
16546557,1,96
16546557,2,96
16546567,1,96
16546567,2,96
16546567,3,96
16546573,1,96
16546603,1,99
16546663,1,99
16546703,1,96
16546703,2,96
16546729,1,96
16546729,2,96
16546732,1,96
16546732,2,8
16546733,1,96
16546733,2,96
16546733,3,96
16546733,4,96
16546734,1,96
16546734,2,96
16546754,1,96
16546754,2,96
16546831,1,99
16546860,1,96
16546860,2,96
16546871,1,99
16546883,1,96
16546883,2,96
16546935,1,99
16546935,2,96
16546940,1,96
16546940,2,96
16546979,1,96
16546979,2,8
16547021,1,96
16547021,2,96
16547027,1,8
16547028,1,96
16547028,2,96
16547080,1,8
16547080,2,96
16547148,1,96
16547148,2,96
16547187,1,96
16547187,2,96
16547247,1,96
16547247,2,96
16547248,1,96
16547269,1,99
16547269,2,99
16547293,1,99
16547293,2,96
16547297,1,96
16547297,2,96
16547300,1,96
16547300,2,96
16547310,1,99
16547356,1,99
16547366,1,99
16547403,1,96
16547403,2,96
16547461,1,96
16547465,1,96
16547465,2,96
16547471,1,96
16547471,2,8
16547472,1,96
16547472,2,96
16547473,1,3
16547473,2,96
16547476,1,96
16547476,2,96
16547484,1,96
16547485,1,96
16547486,1,99
16547491,1,99
16547491,2,96
16547492,1,96
16547493,1,96
16547493,2,96
16547495,1,99
16547497,1,99
16547498,1,99
16547498,2,96
16547498,4,96
16547676,1,96
16547676,2,96
16547843,1,96
16547843,2,8
16547890,1,96
16547890,2,99
16547901,1,96
16547901,2,96
16547908,1,96
16547908,2,96
16547930,1,96
16547930,2,96
16547932,1,96
16547932,2,96
16547935,1,8
16547935,2,96
16548010,1,8
16548010,2,96
16548123,1,96
16548123,4,96
16548190,1,96
16548190,2,96
16548190,3,96
16548193,1,8
16548193,2,96
16548203,1,96
16548203,2,96
16548216,1,99
16548216,2,96
16548242,1,96
16548242,2,8
16548248,1,96
16548248,2,96
16548268,1,96
16548268,2,96
16548276,1,99
16548276,2,96
16548383,1,8
16548437,1,96
16548477,1,8
16548477,2,96
16548477,3,96
16548477,4,96
16548479,1,8
16548479,2,99
16548482,1,96
16548482,2,96
16548484,1,8
16548484,2,96
16548498,1,96
16548498,2,96
16548501,1,96
16548501,2,96
16548504,1,96
16548504,2,96
16548526,1,96
16548526,2,96
16548554,1,99
16548599,1,99
16548599,2,96
16548641,1,96
16548641,2,96
16548646,1,96
16548646,2,96
16548646,3,96
16548648,1,96
16548649,1,96
16548649,2,96
16548650,1,96
16548650,2,96
16548651,1,96
16548651,3,96
16548661,1,8
16548661,2,96
16548663,1,96
16548663,2,96
16548665,1,8
16548665,2,96
16548667,1,96
16548667,2,96
16548668,1,96
16548668,2,96
16548671,1,96
16548671,2,96
16548672,1,8
16548672,2,96
16548675,1,96
16548678,1,96
16548678,2,96
16548686,1,96
16548686,2,8
16548687,1,96
16548687,2,96
16548691,1,99
16548691,3,8
16548693,1,96
16548693,2,96
16548694,1,99
16548694,2,96
16548695,1,96
16548695,2,96
16548697,1,98
16548697,2,96
16548699,1,96
16548699,2,96
16548701,1,99
16548701,2,96
16548701,3,96
16548786,1,96
16548786,2,96
16548790,1,99
16548790,2,96
16548836,1,96
16548836,2,96
16548875,1,99
16548904,1,96
16548904,2,96
16548904,3,96
16548941,1,96
16548948,1,8
16548948,2,96
16548954,1,96
16548954,2,96
16548963,1,99
16548965,1,8
16548965,2,96
16548998,1,99
16549019,1,99
16549019,2,96
16549030,1,99
16549030,2,99
16549039,1,96
16549039,2,8
16549048,1,99
16549053,1,8
16549053,2,96
16549054,1,96
16549054,2,96
16549055,1,96
16549055,2,96
16549056,1,96
16549056,2,96
16549057,1,8
16549057,2,96
16549058,1,96
16549058,2,99
16549059,1,8
16549059,2,96
16549059,3,99
16549064,1,96
16549064,2,8
16549066,1,96
16549066,2,98
16549069,1,96
16549069,2,96
16549072,1,96
16549073,1,96
16549073,2,96
16549108,1,96
16549108,2,96
16549274,1,8
16549275,1,96
16549275,2,6
16549275,2,7
16549342,1,99
16549342,2,8
16549343,1,96
16549365,1,8
16549365,2,99
16549459,1,8
16549459,2,99
16549469,1,96
16549469,3,96
16549483,1,96
16549486,1,96
16549486,2,96
16549503,1,96
16549503,2,96
16549507,1,8
16549507,2,96
16549507,3,96
16549548,1,96
16549548,2,96
16549742,1,8
16549742,2,96
16549742,3,96
16549767,1,96
16549767,2,96
16549769,1,96
16549769,2,96
16549775,1,96
16549775,2,96
16549779,1,96
16549779,2,96
16550004,1,96
16550004,2,96
16550140,1,96
16550140,2,96
16550178,1,96
16550178,2,96
16550183,1,96
16550183,2,96
16550215,1,99
16550248,1,99
16550257,1,96
16550257,2,96
16550257,3,96
16550260,1,99
16550260,2,96
16550273,1,96
16550273,2,96
16550278,1,99
16550279,1,96
16550282,1,99
16550282,2,96
16550289,1,96
16550289,2,96
16550301,1,8
16550301,2,96
16550320,1,99
16550330,1,96
16550330,2,96
16550373,1,99
16550410,1,99
16550410,2,96
16550507,1,96
16550507,2,96
16550514,1,8
16550515,1,99
16550515,2,96
16550515,3,96
16550519,1,96
16550519,2,8
16550523,1,96
16550523,2,96
16550524,1,96
16550524,2,96
16550531,1,96
16550531,2,96
16550536,1,8
16550536,2,96
16550543,1,96
16550545,1,96
16550545,2,96
16550546,1,8
16550547,1,96
16550548,1,96
16550548,2,96
16550561,1,96
16550580,1,99
16550580,2,96
16550581,1,96
16550581,2,96
16550602,1,96
16550602,2,96
16550607,1,96
16550608,1,96
16550609,1,96
16550609,2,96
16550659,1,99
16550659,2,96
16550702,1,96
16550702,2,96
16550702,3,98
16550722,1,8
16550722,2,96
16550827,1,96
16550827,2,96
16550846,1,96
16550846,2,96
16550857,1,96
16550857,2,96
16550860,1,8
16550885,1,99
16550885,2,96
16550929,1,99
16550929,2,96
16550935,1,99
16550948,1,8
16550948,2,96
16550949,1,8
16551005,1,96
16551005,2,96
16551022,1,96
16551026,1,8
16551096,1,96
16551096,2,96
16551099,1,99
16551099,2,99
16551099,3,96
16551099,4,96
16551107,1,96
16551107,2,96
16551114,1,96
16551114,3,96
16551120,1,96
16551120,2,96
16551123,1,96
16551149,1,96
16551149,2,96
16551229,1,96
16551229,2,96
16551368,1,8
16551379,1,8
16551379,2,96
16551379,3,96
16551381,1,8
16551389,1,96
16551389,2,96
16551392,1,8
16551392,2,96
16551398,1,96
16551398,2,8
16551402,1,96
16551409,1,96
16551409,2,96
16551419,1,96
16551419,2,96
16551443,1,96
16551443,2,96
16551451,1,96
16551451,2,96
16551598,1,96
16551600,1,98
16551600,2,96
16551604,1,96
16551604,2,96
16551608,1,99
16551629,1,98
16551629,2,99
16551641,1,96
16551661,1,96
16551661,2,96
16551667,1,8
16551667,2,96
16551671,1,96
16551671,2,96
16551672,1,96
16551676,1,8
16551676,2,96
16551677,1,99
16551677,2,96
16551832,1,96
16551835,1,96
16551835,2,96
16551839,1,99
16551841,1,96
16551841,2,96
16551966,1,8
16551966,2,96
16551975,1,99
16551981,1,99
16551981,2,96
16552028,1,96
16552028,2,96
16552029,1,99
16552030,1,96
16552030,2,96
16552030,3,8
16552031,1,96
16552031,2,96
16552031,3,96
16552042,1,99
16552044,1,96
16552045,1,96
16552045,2,96
16552095,1,8
16552095,2,96
16552096,1,96
16552096,2,96
16552212,1,96
16552213,1,8
16552213,2,96
16552238,1,96
16552238,2,96
16552239,1,8
16552239,2,96
16552239,3,96
16552240,1,99
16552240,3,96
16552241,1,8
16552241,2,96
16552241,3,96
16552416,1,96
16552416,2,98
16552422,1,96
16552432,1,8
16552432,2,96
16552679,1,96
16552679,2,96
16552680,1,8
16553043,1,96
16553043,2,96
16553048,1,96
16553048,2,96
16553049,1,8
16553052,1,99
16553052,3,96
16553056,1,96
16553056,2,2
16553073,1,96
16553073,2,96
16553088,1,96
16553088,2,96
16553089,1,96
16553089,2,96
16553091,1,96
16553091,2,96
16553094,1,96
16553094,2,96
16553319,1,96
16553319,2,96
16553328,1,8
16553486,1,96
16553486,2,96
16553515,1,96
16553515,2,96
16553516,1,96
16553516,3,8
16553516,4,99
16553526,1,96
16553526,2,96
16553718,1,99
16553736,1,96
16553822,1,96
16553822,2,96
16553971,1,99
16553977,1,96
16553977,2,96
16554026,1,96
16554035,1,99
16554035,2,96
16554038,1,96
16554038,2,96
16554061,1,99
16554064,1,99
16554064,2,98
16554084,1,96
16554124,1,99
16554124,2,99
16554136,1,99
16554136,2,99
16554160,1,96
16554160,2,96
16554174,1,96
16554174,2,96
16554212,1,99
16554212,2,96
16554252,1,98
16554341,1,96
16554399,1,99
16554399,2,99
16554550,1,96
16554550,2,96
16554554,1,98
16554554,2,96
16554555,1,96
16554555,2,96
16554560,1,8
16554560,2,96
16554583,1,96
16554601,1,96
16554601,2,96
16554603,1,96
16554603,2,96
16554605,1,99
16554605,2,99
16554609,1,3
16554609,1,6
16554614,1,96
16554614,2,96
16554614,4,96
16554615,1,99
16554615,2,96
16554616,1,96
16554627,1,96
16554627,3,96
16554656,1,98
16554656,2,96
16554659,1,99
16554679,1,99
16554679,2,96
16554680,1,96
16554680,2,96
16554680,3,96
16554681,1,96
16554681,2,96
16554682,1,8
16554682,2,98
16554682,3,96
16554683,1,96
16554683,2,8
16554683,3,8
16554686,1,8
16554687,1,96
16554687,2,96
16554690,1,96
16554690,2,8
16554690,3,96
16554693,1,96
16554693,2,96
16554699,1,99
16554760,1,96
16554772,1,99
16554772,2,96
16554802,1,8
16554802,2,96
16554819,1,98
16554819,3,96
16554858,1,96
16554858,2,96
16554914,1,96
16554914,2,3
16554919,1,96
16554919,2,96
16554929,1,99
16554929,3,96
16554989,1,96
16555024,1,96
16555024,2,96
16555099,1,96
16555100,1,96
16555101,1,99
16555102,1,99
16555103,1,96
16555103,2,96
16555104,1,96
16555107,1,96
16555108,1,96
16555112,1,99
16555113,1,99
16555113,2,96
16555119,1,96
16555121,1,99
16555122,1,8
16555123,1,96
16555124,1,96
16555130,1,96
16555131,1,96
16555133,1,99
16555134,1,96
16555140,1,96
16555140,2,96
16555142,1,96
16555142,2,96
16555304,1,8
16555304,2,96
16555356,1,98
16555356,3,98
16555448,1,99
16555462,1,96
16555462,2,96
16555488,1,96
16555488,2,96
16555886,1,96
16555886,2,96
16555888,1,96
16555888,2,96
16555890,1,96
16555890,2,96
16555890,3,96
16555900,1,96
16555900,2,96
16555901,1,96
16555901,2,96
16555904,1,96
16555904,2,96
16555905,1,96
16555905,2,96
16555919,1,96
16555919,2,96
16555924,1,96
16555926,1,96
16555926,2,8
16555926,3,8
16556025,1,99
16556025,2,96
16556515,1,96
16556515,2,96
16556537,1,96
16556538,1,8
16556538,2,96
16556541,1,96
16556541,2,8
16556545,1,8
16556545,2,96
16556695,1,99
16556773,1,99
16556773,2,96
16556775,1,99
16556775,2,99
16556847,1,96
16556847,2,99
16556859,1,96
16556859,2,96
16556861,1,96
16556861,2,96
16557094,1,99
16557094,2,96
16557112,1,96
16557112,2,96
16557117,1,99
16557117,2,96
16557123,1,99
16557124,1,96
16557124,2,96
16557125,1,98
16557125,2,96
16557125,3,96
16557130,1,96
16557130,2,96
16557130,3,96
16557135,1,6
16557135,3,96
16557135,4,96
16557135,5,99
16557135,6,99
16557135,7,99
16557137,1,96
16557203,1,99
16557203,2,8
16557205,1,96
16557205,2,99
16557231,1,96
16557231,2,96
16557242,1,96
16557242,2,96
16557244,1,96
16557244,3,96
16557248,1,99
16557248,2,96
16557249,1,96
16557249,2,96
16557259,1,96
16557259,2,96
16557288,1,96
16557288,2,96
16557298,1,96
16557298,2,99
16557309,1,99
16557309,2,96
16557314,1,99
16557336,1,96
16557338,1,96
16557338,2,96
16557421,1,99
16557437,1,96
16557437,2,96
16557454,1,96
16557455,1,96
16557455,2,96
16557457,1,99
16557457,2,8
16557468,1,99
16557468,2,99
16557491,1,96
16557491,2,96
16557557,1,99
16557557,2,99
16557611,1,99
16557611,2,96
16557642,1,99
16557666,1,8
16557666,2,96
16557801,1,96
16557801,2,96
16557802,1,96
16558088,1,96
16558088,2,96
16558089,1,96
16558090,1,99
16558091,1,96
16558091,2,96
16558093,1,99
16558312,1,96
16558312,2,96
16558317,1,96
16558317,2,96
16558572,1,96
16558572,2,8
16558599,1,96
16558599,2,96
16558655,1,96
16558655,2,96
16558658,1,99
16558658,2,99
16558678,1,96
16558678,3,96
16558688,1,98
16558688,2,96
16558692,1,96
16558717,1,7
16558717,2,96
16558754,1,4
16558754,1,6
16558754,3,96
16558848,1,98
16558848,2,96
16559008,1,96
16559008,2,96
16559134,1,96
16559134,2,96
16559206,1,99
16559206,2,99
16559230,1,99
16559230,2,99
16559237,1,96
16559237,2,96
16559274,1,96
16559274,2,96
16559298,1,96
16559310,1,96
16559310,2,96
16559528,1,96
16559528,2,96
16559563,1,96
16559563,2,96
16559608,1,96
16559673,1,99
16559673,2,96
16559728,1,96
16559728,2,96
16559751,1,96
16559751,2,96
16559751,3,96
16559788,1,96
16559788,2,96
16559813,1,96
16559813,2,96
16559825,1,96
16559825,2,96
16559831,1,8
16559831,2,96
16559870,1,99
16559870,2,96
16559871,1,98
16559871,3,96
16559873,1,96
16559873,2,96
16559878,1,96
16559878,2,96
16559897,1,96
16559897,2,96
16559989,1,96
16560095,1,99
16560140,1,96
16560140,2,96
16560166,1,99
16560166,2,96
16560183,1,96
16560183,2,96
16560219,1,96
16560219,2,96
16560223,1,99
16560223,2,96
16560233,1,96
16560233,2,96
16560237,1,96
16560237,2,96
16560238,1,99
16560238,2,96
16560241,1,8
16560241,2,96
16560254,1,99
16560254,2,96
16560267,1,96
16560267,2,96
16560275,1,96
16560275,2,96
16560278,1,96
16560278,2,96
16560296,1,96
16560296,2,96
16560298,1,99
16560298,2,8
16560298,3,98
16560396,1,99
16560416,1,96
16560418,1,96
16560427,1,96
16560427,2,98
16560428,1,99
16560431,1,96
16560431,2,96
16560439,1,99
16560439,2,96
16560443,1,99
16560443,2,96
16560445,1,98
16560445,3,98
16560449,1,99
16560458,1,96
16560458,2,8
16560575,1,96
16560575,2,96
16560576,1,96
16560576,2,96
16560577,1,99
16560578,1,99
16560578,2,96
16560579,3,96
16560582,1,96
16560582,2,99
16560693,1,8
16560693,2,96
16560704,1,96
16560704,2,96
16560706,1,96
16560706,2,96
16560713,1,96
16560713,2,96
16560714,1,96
16560714,2,96
16560716,1,98
16560716,2,96
16560716,3,98
16560720,1,96
16560720,2,96
16560785,1,96
16560785,2,96
16560787,1,99
16560787,2,8
16561064,1,96
16561064,2,96
16561066,1,96
16561066,2,96
16561070,1,96
16561070,2,96
16561072,1,99
16561072,2,99
16561153,1,96
16561153,2,96
16561197,1,98
16561311,1,99
16561319,1,99
16561319,2,96
16561337,1,98
16561337,3,96
16561340,1,96
16561340,2,96
16561342,1,99
16561342,2,8
16561345,1,96
16561345,2,98
16561348,1,99
16561354,1,96
16561354,2,96
16561379,1,99
16561379,2,96
16561381,1,96
16561381,2,8
16561381,3,8
16561398,1,8
16561430,1,8
16561430,2,96
16561431,1,99
16561431,2,99
16561511,1,99
16561562,1,96
16561593,1,99
16561593,2,99
16561595,1,99
16561595,2,96
16561632,1,96
16561632,2,96
16561637,1,8
16561637,2,96
16561670,1,96
16561670,2,96
16561696,1,99
16561794,1,96
16561794,2,96
16561930,1,99
16562015,1,99
16562065,1,96
16562065,2,96
16562073,1,96
16562073,3,96
16562078,1,99
16562078,2,96
16562080,1,96
16562080,2,96
16562138,1,8
16562147,1,96
16562155,1,96
16562157,1,96
16562158,1,96
16562160,1,99
16562161,1,96
16562276,1,8
16562282,1,96
16562299,1,8
16562299,2,96
16562300,1,96
16562300,2,96
16562301,1,99
16562301,2,96
16562303,1,96
16562303,2,96
16562304,1,96
16562304,2,96
16562305,1,96
16562305,2,2
16562306,1,96
16562307,1,8
16562379,1,99
16562380,1,96
16562380,2,96
16562450,1,96
16562450,2,96
16562451,1,99
16562451,2,96
16562465,1,96
16562465,2,96
16562469,1,96
16562469,2,96
16562475,1,98
16562475,2,98
16562481,1,96
16562481,2,96
16562484,1,98
16562484,2,96
16562578,1,96
16562578,2,96
16562578,3,96
16562585,1,99
16562984,1,98
16562984,2,96
16562985,1,99
16562985,2,98
16562986,1,96
16562986,2,96
16562989,1,96
16562993,1,96
16562993,2,96
16563175,1,96
16563268,1,96
16563268,2,96
16563270,1,98
16563270,2,96
16563306,1,99
16563333,1,99
16563333,2,99
16563356,1,99
16563358,1,99
16563361,1,8
16563361,2,96
16563426,1,99
16563426,2,96
16563507,1,99
16563507,2,99
16563514,1,99
16563591,1,96
16563591,2,96
16563747,1,99
16563747,2,96
16563750,1,2
16563750,1,5
16563753,1,96
16563753,2,98
16563761,1,96
16563761,2,96
16563763,1,2
16563763,1,3
16563763,1,5
16563763,1,6
16563763,2,96
16563767,1,8
16563774,1,99
16563824,1,96
16563824,2,96
16563827,1,96
16563827,2,98
16563830,1,99
16563830,2,96
16563831,1,99
16563831,2,96
16563844,1,96
16563845,1,96
16563845,2,96
16563847,1,96
16563847,2,96
16563849,1,96
16563849,2,96
16563854,1,96
16563854,2,96
16563854,3,96
16563860,1,96
16563860,2,8
16563867,1,96
