Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
11622268,2,20
11622630,1,1
11622663,2,1
11622671,1,19
11622675,1,19
11622675,2,19
11622829,1,1
11622832,1,1
11622832,2,1
11622862,1,98
11622862,2,19
11622867,1,99
11622867,2,99
11622876,1,1
11622876,2,19
11622880,1,19
11622880,2,1
11622887,3,1
11622890,1,1
11622930,2,1
11622993,2,1
11622993,2,14
11623009,3,1
11623020,2,1
11623029,1,19
11623031,1,1
11623031,2,1
11623031,3,1
11623039,1,1
11623043,1,19
11623043,2,98
11623048,1,1
11623048,2,1
11623049,1,19
11623049,2,1
11623050,1,98
11623050,2,19
11623052,1,19
11623052,2,19
11623053,1,19
11623053,2,19
11623070,2,1
11623124,1,19
11623124,2,19
11623155,1,19
11623155,2,19
11623158,2,1
11623188,1,1
11623217,2,1
11623225,1,1
11623225,2,19
11623227,1,99
11623227,2,1
11623263,1,1
11623263,2,1
11623265,2,1
11623322,1,1
11623322,1,23
11623322,2,19
11623322,3,1
11623326,2,23
11623328,1,1
11623328,2,19
11623344,1,19
11623377,1,98
11623377,2,1
11623404,1,19
11623404,2,20
11623405,1,99
11623405,2,99
11623407,1,99
11623407,2,19
11623410,1,20
11623410,2,20
11623411,1,98
11623411,2,19
11623432,1,99
11623432,2,19
11623443,1,1
11623443,2,19
11623444,2,19
11623445,1,19
11623445,2,19
11623462,1,20
11623473,1,19
11623473,2,98
11623475,1,98
11623475,2,19
11623479,1,98
11623479,2,99
11623481,1,99
11623481,2,99
11623488,1,1
11623488,2,19
11623489,1,19
11623489,2,19
11623914,1,20
11623914,2,19
11623918,1,19
11623918,2,19
11623922,1,19
11623922,2,19
11623930,1,19
11623938,1,19
11623938,2,1
11623941,1,1
11623941,2,1
11623948,1,19
11623948,2,98
11623960,1,1
11623960,2,1
11623961,2,19
11623967,1,19
11625017,2,1
11625022,1,99
11625022,3,19
11625029,1,1
11625029,2,11
11625042,1,99
11627885,1,19
11627885,2,19
11627885,3,19
11628611,1,99
11628611,2,19
11628613,2,1
11628615,1,19
11628615,2,1
11628765,1,1
11628765,2,1
11628765,3,1
11629752,1,99
11629752,2,19
11629927,1,99
11629931,2,98
11629936,1,98
11629936,2,98
11629939,1,99
11629939,2,19
11629941,1,19
11629941,2,1
11629944,1,19
11630781,1,98
11630781,2,98
11633476,1,1
11633504,1,1
11633504,2,19
11633506,1,99
11633519,1,19
11633693,1,19
11633697,1,99
11636411,1,99
11636411,2,99
11636418,1,19
11636418,2,1
11636420,2,1
11636422,1,19
11636422,2,1
11636436,1,19
11636436,2,19
11636439,1,19
11636439,2,1
11636439,3,19
11636443,1,99
11636443,2,19
11636864,1,1
11636948,1,10
11636948,2,19
11636950,1,19
11636950,2,98
11637150,1,98
11637150,2,19
11637151,1,99
11637151,2,99
11637845,1,99
11637845,2,99
11637849,1,20
11637849,2,19
11637858,1,98
11637858,2,19
11637859,1,99
11637859,2,98
11637861,1,20
11637861,2,99
11637865,1,1
11637865,2,19
11637885,1,19
11637885,2,19
11637893,1,11
11637893,2,19
11637903,1,20
11637903,2,19
11637906,1,98
11637906,2,99
11637914,1,19
11637914,2,19
11637916,1,19
11638246,1,19
11638246,2,98
11638249,1,19
11638249,2,98
11638250,1,19
11638250,2,29
11638254,1,99
11638254,2,19
11638257,2,19
11638258,1,1
11638258,2,98
11638260,1,19
11638260,2,1
11638261,1,99
11638318,1,98
11638318,2,98
11638322,1,99
11638322,2,19
11638348,1,20
11638348,2,19
11638350,1,1
11638350,2,19
11638353,1,19
11638383,1,19
11638383,2,19
11638387,1,19
11638404,2,19
11638437,2,21
11638493,1,98
11638501,1,98
11638501,2,19
11639445,2,1
11639446,1,98
11639446,3,19
11639450,1,11
11639453,1,98
11639453,3,98
11639454,1,98
11639454,3,19
11639504,2,1
11639505,1,23
11639505,2,23
11639678,2,19
11639684,1,1
11639684,2,19
11639685,1,1
11639685,2,19
11639686,1,98
11639686,2,1
11639690,1,19
11639690,2,1
11639691,2,19
11639697,1,19
11639697,2,19
11639698,1,20
11639698,2,20
11639702,2,19
11639709,1,19
11639741,1,19
11639741,2,19
11639741,3,19
11639741,4,19
11639743,1,19
11639743,2,19
11639772,1,19
11639772,2,98
11639773,1,19
11639773,2,19
11639775,1,19
11639779,1,19
11639779,2,1
11639783,1,21
11639899,1,19
11639899,2,19
11639906,1,19
11639907,1,99
11639909,1,19
11639911,1,98
11639911,2,19
11639913,1,99
11639914,1,1
11639914,2,1
11639990,1,20
11639995,2,19
11640052,1,98
11640052,2,98
11640081,1,99
11640081,2,19
11640082,1,20
11640123,2,98
11640161,2,98
11640161,3,98
11640164,1,98
11640164,3,98
11640169,1,19
11640169,2,19
11640171,1,1
11640171,2,19
11640174,1,99
11640174,2,19
11640182,1,99
11640182,2,19
11640183,1,99
11640183,2,19
11640187,1,19
11640187,2,19
11640192,1,19
11640192,2,19
11640194,1,99
11640194,2,1
11640195,2,19
11640198,1,19
11640198,2,19
11640200,1,98
11640200,2,98
11640201,1,99
11640201,2,99
11640202,1,1
11640203,1,19
11640203,2,1
11640203,3,19
11640203,4,19
11640203,5,19
11640206,1,19
11640206,2,19
11642331,1,19
11642331,2,1
11642339,1,1
11642339,2,1
11643486,1,19
11643486,2,19
11643486,3,19
11643517,1,99
11643517,2,19
11643569,1,98
11643573,1,19
11643573,2,1
11643578,1,19
11643578,2,19
11643580,1,98
11643580,2,98
11643585,1,19
11643585,2,19
11643587,1,19
11643587,2,19
11643600,1,19
11643600,2,1
11643604,2,98
11643610,1,19
11643610,2,1
11643612,1,98
11643617,1,1
11643681,1,20
11643689,1,1
11643733,1,98
11643733,2,98
11643743,1,19
11643743,2,20
11643745,1,20
11643746,1,1
11643748,1,99
11643748,2,19
11643752,1,98
11643757,1,19
11643757,2,98
11643759,1,19
11643761,1,99
11643761,2,19
11643769,1,99
11643769,2,19
11643782,1,1
11643782,1,15
11643782,2,1
11643789,1,1
11643789,2,19
11643790,1,99
11643790,2,98
11643791,1,19
11643791,2,19
11643802,2,1
11643810,2,19
11643815,1,19
11643815,2,19
11643818,1,19
11643818,2,98
11643823,1,1
11643827,1,1
11643827,2,1
11643829,2,99
11643830,1,98
11643830,2,19
11643830,3,19
11643831,1,20
11643831,2,1
11643836,1,19
11643836,2,19
11643837,1,19
11643837,2,19
11643844,2,19
11643846,2,1
11643862,2,11
11643862,3,1
11643862,4,1
11643864,1,1
11643873,1,98
11643873,2,19
11643874,1,19
11643874,2,19
11643876,1,99
11643876,2,19
11643877,1,19
11643877,2,19
11643879,2,1
11643880,1,19
11643880,2,98
11643881,1,99
11643881,2,1
11643883,1,19
11643884,1,19
11643884,2,19
11643887,1,98
11643887,2,19
11643902,2,99
11645048,1,99
11645748,1,99
11645757,1,99
11645759,1,19
11645759,2,19
11645761,2,19
11645772,1,99
11645772,2,19
11645772,3,19
11645809,1,99
11645813,2,19
11645817,2,19
11646542,1,20
11646542,2,98
11646545,1,99
11646857,1,19
11646857,2,19
11646867,1,1
11646870,1,98
11646872,1,19
11646872,2,99
11646880,1,1
11646882,1,19
11646888,1,20
11646888,2,19
11646899,1,19
11646943,1,99
11646949,1,99
11646949,2,19
11647046,1,20
11647050,1,20
11647050,2,19
11647054,1,98
11647060,1,20
11647074,1,19
11647074,2,1
11647075,1,1
11647075,2,98
11647076,1,19
11647293,1,99
11649026,2,1
11653358,1,19
11653566,1,99
11653566,2,26
11654549,1,19
11654549,2,19
11654563,1,98
11654563,2,98
11654573,1,99
11654573,2,99
11654579,2,19
11654585,1,19
11654585,2,98
11654590,1,99
11654590,2,1
11654592,1,99
11654592,2,19
11654593,1,19
11654594,1,1
11654608,1,98
11654608,2,19
11654610,1,23
11654610,2,1
11654612,1,99
11654612,2,19
11654614,1,19
11654614,2,19
11654649,1,19
11654649,2,19
11654655,1,19
11654655,2,98
11654658,1,19
11654658,2,98
11654659,1,98
11654659,2,99
11654661,1,19
11654661,2,19
11654664,1,19
11654664,2,19
11654666,1,1
11654666,2,1
11654691,1,19
11654691,2,19
11654694,1,99
11654694,3,19
11654696,1,99
11654696,2,98
11654705,1,1
11654705,2,19
11654733,1,98
11654740,1,19
11654740,2,19
11654744,1,19
11654744,2,19
11654749,2,19
11654778,1,1
11654778,2,19
11654781,1,19
11654781,2,19
11654791,2,1
11654795,1,98
11654795,2,1
11654797,1,99
11654797,2,19
11654801,1,99
11654801,2,98
11654831,1,1
11654831,2,19
11654844,1,99
11654844,2,19
11654845,1,19
11654845,2,19
11654853,1,19
11654875,1,19
11654875,2,19
11654875,3,19
11654876,1,99
11654876,2,98
11654877,1,99
11654877,2,19
11654879,1,19
11654879,2,19
11654884,1,98
11654884,2,1
11654890,1,19
11654897,1,19
11654897,2,19
11654902,1,99
11654902,2,1
11654906,1,19
11654906,2,19
11654922,1,99
11654924,1,99
11654924,2,19
11654925,1,19
11654925,2,11
11654926,1,1
11654926,2,19
11654950,1,19
11654950,2,19
11654955,1,19
11654956,1,1
11654956,2,1
11654967,1,99
11655001,1,19
11655004,1,1
11655004,2,19
11655006,1,19
11655006,2,19
11655009,1,19
11655010,1,20
11655010,2,19
11655011,1,99
11655011,2,19
11655031,1,1
11655031,2,19
11655046,1,20
11655046,2,19
11655050,1,99
11655050,2,19
11655051,1,19
11655051,2,1
11655057,1,98
11655057,2,98
11655057,3,19
11655076,1,99
11655076,2,1
11655078,1,99
11655078,2,19
11655080,1,1
11655080,2,19
11655081,2,98
11655083,1,1
11655083,2,19
11655103,2,19
11655104,1,99
11655104,2,19
11655112,1,19
11655112,2,19
11655112,3,19
11655114,1,98
11655114,2,19
11655115,1,20
11655115,2,19
11655202,1,99
11655202,2,19
11655208,1,98
11655208,2,98
11655213,1,1
11655218,1,98
11655218,2,99
11655221,1,99
11655221,2,19
11655222,1,99
11655222,2,98
11655228,1,99
11655228,2,19
11655237,1,19
11655237,2,19
11655242,1,99
11655242,2,99
11655755,1,99
11655755,2,99
11655756,1,99
11655756,2,99
11657333,1,19
11657333,5,1
11657609,1,20
11657609,2,19
11657609,3,99
11657750,1,1
11660882,1,19
11660882,2,19
11661111,1,19
11661112,1,1
11661117,1,20
11661121,1,99
11661975,1,1
11662140,1,98
11662140,2,98
11662156,1,99
11662156,2,19
11662156,3,19
11662156,4,99
11662158,2,19
11662331,1,98
11662343,1,98
11662343,2,19
11662344,1,99
11662835,1,99
11662835,2,19
11665050,1,19
11665050,3,19
11665218,1,20
11665218,2,19
11665405,1,98
11665408,1,99
11665775,1,20
11665775,2,19
11665776,1,98
11666191,1,8
11666193,2,1
11666203,1,19
11666203,3,1
11666210,1,99
11666230,1,99
11666241,1,99
11666252,1,1
11666252,1,23
11666252,2,19
11666256,1,98
11666256,2,19
11666258,1,1
11666258,2,1
11666260,1,98
11666260,2,19
11666262,1,99
11666368,1,99
11666368,2,98
11666387,1,19
11666387,2,19
11666389,1,19
11666389,2,19
11666393,2,19
11666401,1,99
11666436,2,1
11666441,1,99
11666441,2,19
11666448,1,98
11666448,2,98
11667275,1,99
11667277,1,98
11667277,2,98
11667933,1,19
11668114,1,98
11668114,3,98
11668203,1,98
11668203,2,19
11668204,1,98
11668204,3,98
11668204,4,98
11668204,6,19
11668204,7,19
11668204,9,19
11668204,10,19
11668204,11,19
11668204,12,19
11668359,1,99
11668360,1,19
11668363,1,99
11668369,1,19
11668369,2,19
11668370,1,19
11668373,1,20
11668373,2,19
11668374,1,19
11668374,2,19
11668407,1,19
11668407,2,98
11668407,3,19
11668410,1,19
11668410,2,19
11668411,1,19
11668411,2,19
11668426,1,99
11668426,2,99
11668428,1,19
11668428,2,98
11668453,1,99
11668457,1,98
11668457,2,19
11668462,1,19
11668487,1,99
11668510,1,99
11668510,2,98
11668536,1,20
11668554,1,19
11668554,2,19
11668556,1,19
11668556,2,99
11668561,1,99
11668561,2,19
11668562,1,19
11668562,2,19
11668565,1,19
11669047,1,1
11669048,1,20
11669048,2,20
11669056,1,1
11669056,1,21
11669056,1,22
11669057,1,1
11669057,2,99
11670663,1,99
11671685,1,20
11671685,2,19
11671905,1,19
11671998,1,1
11671999,2,98
11672000,1,19
11672003,1,19
11672003,2,25
11674125,1,19
11674125,2,99
11677798,1,19
11677800,1,98
11677800,2,1
11677800,2,21
11677801,1,98
11677801,3,98
11677804,1,20
11677804,2,98
11677804,3,19
11677806,1,19
11677807,1,19
11677807,2,19
11677807,4,19
11677994,1,99
11677994,2,99
11680586,1,98
11680586,2,98
11680634,1,99
11680634,2,19
11680645,1,19
11680645,2,19
11682012,1,98
11682012,2,21
11682012,2,22
11682013,1,98
11682013,2,98
11683307,1,19
11683307,2,98
11683307,3,99
11684286,1,98
11684657,1,1
11688588,1,19
11690602,1,20
11690602,2,19
11690603,1,1
11690603,2,1
11690603,2,9
11690603,2,11
11690611,1,19
11690611,2,19
11690615,1,98
11690664,1,19
11690664,2,98
11690665,1,19
11690665,3,98
11690665,4,98
11690665,5,19
11690666,1,19
11690666,3,19
11690667,1,99
11690667,3,19
11690668,1,1
11690668,3,1
11691062,1,19
11691062,2,19
11691174,1,19
11691174,2,19
11691216,1,99
11691216,2,19
11691217,1,20
11691217,2,20
11691217,3,19
11691233,1,19
11691233,2,19
11691234,1,19
11691659,1,19
11691659,2,19
11691660,1,19
11691660,2,19
11691661,1,19
11691661,2,19
11691667,1,99
11691667,3,19
11691669,1,99
11691710,1,99
11691710,2,99
11691719,1,19
11691719,2,19
11691772,1,99
11691772,2,1
11691774,1,99
11691775,2,98
11691776,1,99
11691777,1,98
11691782,1,99
11691784,1,19
11691784,2,1
11691785,1,99
11691785,2,19
11691787,1,99
11691789,1,20
11691789,2,20
11691806,1,19
11691806,2,1
11691807,1,19
11691812,2,19
11691813,1,19
11691813,2,1
11691823,1,19
11691823,2,98
11691824,1,99
11691824,2,19
11691833,1,1
11691833,2,19
11691834,1,20
11691834,2,98
11691836,1,19
11691836,2,19
11691840,1,20
11691840,3,1
11691882,1,19
11691882,3,98
11691882,4,99
11691884,1,99
11691905,1,19
11691906,1,99
11691906,2,19
11691908,1,19
11691908,2,20
11691925,1,19
11691925,2,19
11691951,1,99
11691951,3,99
11691958,1,99
11691986,1,99
11691986,2,19
11691990,1,98
11691990,2,1
11691990,2,11
11691994,1,19
11691994,2,1
11691997,1,99
11691997,2,1
11692001,1,99
11692041,1,1
11692041,2,19
11692047,1,19
11692047,2,19
11692050,1,1
11692050,2,19
11692055,1,19
11692055,2,19
11692060,1,19
11692060,2,19
11692062,1,20
11692062,2,1
11692064,1,19
11692066,1,19
11692066,2,19
11692070,1,20
11692070,2,1
11692104,1,99
11692104,2,99
11692137,1,99
11692137,2,99
11692144,1,98
11692144,2,99
11692146,1,19
11692146,2,19
11692152,1,1
11692152,2,1
11692152,3,98
11692176,2,1
11692188,1,99
11692188,2,19
11692213,1,99
11692214,1,99
11692215,2,99
11692216,1,99
11692217,1,99
11692218,1,99
11692219,1,99
11692222,1,99
11692222,2,1
11692251,1,99
11692251,2,19
11692254,1,99
11693502,1,19
11693505,1,99
11693505,2,19
11693505,3,98
11693509,1,1
11693510,1,98
11693510,2,19
11694600,1,99
11694604,1,99
11694605,2,20
11694606,1,99
11694623,1,98
11694623,2,19
11694625,2,1
11694631,1,99
11694634,1,19
11694634,2,19
11694649,1,20
11694649,2,19
11694652,2,19
11694654,1,98
11694654,2,19
11694661,1,99
11694663,1,99
11694663,2,19
11694666,1,19
11694666,2,19
11694670,1,1
11694676,1,19
11694676,2,1
11694677,1,19
11694677,2,1
11694682,1,99
11694682,2,99
11694688,1,19
11694688,2,19
11694689,1,99
11694689,2,19
11694694,1,1
11694694,2,1
11694695,1,19
11694695,2,19
11694699,1,19
11694699,2,19
11694702,1,99
11694702,2,19
11694707,1,99
11694707,2,9
11694709,1,99
11694709,2,19
11694743,1,19
11694743,2,1
11694743,3,99
11694745,1,99
11694745,2,19
11694751,1,99
11694751,2,19
11694764,1,99
11694764,2,19
11694768,1,99
11694775,1,99
11694775,2,19
11694787,1,99
11694787,2,19
11694788,1,99
11694788,2,98
11694793,1,99
11694803,1,99
11694803,3,11
11694805,1,1
11694812,1,99
11694813,1,99
11694813,2,1
11694913,1,19
11694925,1,99
11694962,1,19
11694962,2,99
11694970,1,1
11694970,2,19
11695459,1,99
11695459,2,99
11697027,1,99
11700034,1,98
11700034,2,19
11702505,1,1
11702505,2,99
11703216,2,99
11703216,3,99
11706339,1,19
11706339,3,19
11706376,1,1
11707124,1,1
11707124,2,19
11707151,1,1
11707155,1,99
11707158,1,19
11707158,2,1
11708710,1,11
11711009,1,20
11711009,2,98
11711012,1,1
11711013,1,19
11711013,2,19
11711053,1,19
11711053,2,19
11711208,1,19
11711965,1,19
11711965,2,19
11712553,2,19
11712556,1,19
11712556,2,20
11713144,2,19
11713149,1,98
11713149,2,19
11713150,2,19
11713168,1,20
11713168,2,98
11717166,1,19
11717172,3,1
11717178,1,19
11717178,2,19
11717183,1,20
11717183,2,19
11717187,1,19
11717187,2,1
11717192,1,19
11717192,2,19
11717203,1,98
11717203,2,19
11717206,1,98
11717208,2,1
11717213,1,19
11717213,2,19
11717216,1,11
11717216,2,19
11717217,1,19
11717222,1,19
11717251,1,19
11717668,1,19
11717668,2,19
11717668,3,19
11717841,2,1
11717846,1,98
11717848,1,98
11717848,2,99
11717854,1,19
11717854,2,19
11717857,1,19
11717857,2,98
11717860,1,19
11717861,1,1
11717861,2,19
11717862,1,1
11717862,2,1
11717863,1,1
11717863,2,1
11717869,2,1
11717893,1,19
11717893,2,19
11717894,1,19
11717894,2,19
11717894,3,19
11717896,1,19
11717896,2,19
11717897,1,19
11717897,2,19
11717900,2,98
11717903,1,19
11717903,2,19
11717907,1,99
11717907,2,19
11717910,1,19
11717910,2,98
11717913,1,98
11717913,2,19
11717914,1,20
11717914,2,19
11717915,2,19
11717921,1,20
11717922,1,19
11717922,2,19
11717922,3,19
11717940,1,99
11717940,2,99
11717951,2,19
11717953,2,98
11717955,1,98
11717956,1,19
11717956,2,19
11717963,1,99
11717963,2,99
11717969,2,1
11717971,1,98
11717971,2,98
11717977,1,19
11718239,2,1
11718243,1,98
11718244,1,19
11718244,2,98
11718244,3,19
11718246,1,98
11718246,2,98
11718267,1,99
11718267,2,19
11718269,1,99
11718269,2,19
11718270,1,20
11718270,2,19
11718271,1,19
11718271,2,1
11718271,3,19
11718271,4,1
11718289,1,20
11718289,2,98
11718290,1,19
11718290,2,1
11718292,2,19
11718296,1,19
11718299,1,19
11718299,2,19
11718301,1,19
11718301,2,19
11718302,1,19
11718302,2,99
11718700,1,20
11718700,2,19
11718700,3,19
11718723,1,19
11718723,2,19
11718725,1,23
11718725,2,1
11718746,1,19
11718746,2,19
11718751,1,19
11718751,2,19
11718752,1,19
11718752,2,1
11718769,1,19
11718769,2,19
11718777,2,20
11718787,1,20
11718787,2,19
11718788,2,98
11718792,1,19
11718792,2,19
11718794,1,98
11718794,2,19
11718798,1,19
11718798,2,1
11718813,1,98
11718813,2,19
11718821,1,99
11718821,2,19
11718827,1,1
11718827,2,1
11718829,1,19
11718829,2,19
11718833,1,1
11718833,2,19
11718835,1,20
11718835,2,98
11718842,1,99
11718845,1,19
11718847,1,19
11719355,1,99
11719357,1,98
11719361,1,19
11719397,1,19
11719397,2,19
11719409,1,19
11719409,2,19
11719446,2,99
11719453,1,19
11719453,2,1
11719455,1,1
11719455,2,1
11719571,1,20
11719573,1,19
11719574,1,19
11719574,2,19
11719583,1,99
11719650,1,98
11719650,3,19
11719652,1,1
11719652,1,29
11719652,3,19
11719653,1,19
11719653,2,19
11719690,1,1
11719705,2,1
11720625,1,98
11720625,2,19
11721565,1,99
11723258,1,19
11723258,2,19
11723260,1,98
11723260,2,20
11723261,1,19
11723261,2,19
11723265,1,19
11723265,2,19
11723266,1,19
11723266,2,19
11723741,1,20
11723741,2,98
11724793,1,99
11725160,1,1
11725160,2,1
11725161,1,19
11725161,2,19
11726638,1,99
11726653,1,99
11727578,1,99
11728180,1,99
11728182,1,98
11728182,2,19
11728751,1,99
11728842,1,98
11728842,3,98
11728862,1,98
11728862,3,19
11728869,1,19
11728869,2,19
11728870,3,99
11728879,1,19
11728882,1,19
11728882,3,19
11728891,1,19
11728891,3,19
11728897,1,19
11728897,3,19
11728897,4,19
11728901,1,19
11728901,2,19
11728903,1,19
11728903,2,1
11728917,1,19
11728917,2,20
11728920,1,99
11728921,1,99
11728923,1,99
11728924,1,99
11728928,1,20
11728929,1,19
11728929,2,1
11728930,1,99
11728930,2,19
11728930,3,99
11728931,1,19
11728931,2,19
11728943,1,99
11728943,2,19
11728945,1,19
11728945,2,98
11728946,2,19
11728947,1,1
11728947,2,1
11728947,3,20
11728950,2,98
11728950,3,98
11728958,1,20
11728958,2,19
11728969,1,99
11728986,1,99
11728986,2,20
11728992,1,99
11728992,2,98
11728993,1,1
11728993,2,99
11729005,1,1
11729005,2,1
11729011,1,20
11729012,1,99
11729012,2,1
11729016,1,1
11729016,2,19
11729019,1,99
11729020,1,99
11729033,1,99
11729034,1,99
11729036,1,99
11729037,1,99
11729038,1,99
11729039,1,99
11729105,1,1
11729105,2,98
11729115,1,19
11729115,2,19
11729135,1,19
11729135,2,98
11729138,2,1
11729139,2,1
11729145,1,99
11729190,1,99
11729190,2,1
11729201,1,20
11729201,2,20
11729201,3,19
11729223,1,99
11729295,1,99
11729300,1,1
11729309,1,99
11729309,2,19
11729313,1,99
11729313,2,19
11729328,1,99
11729341,1,99
11729354,2,1
11729382,1,99
11729399,1,1
11729399,2,20
11729400,1,98
11729400,3,19
11729428,2,19
11729453,1,20
11729453,2,19
11729833,2,99
11729834,1,99
11729933,1,19
11729933,2,20
11729939,1,19
11729939,3,19
11729940,1,99
11729948,1,19
11729961,1,99
11729961,2,19
11731721,1,20
11731721,2,19
11731722,1,19
11731727,1,19
11731727,2,99
11731730,1,99
11731730,2,98
11731731,1,98
11731731,2,19
11731740,2,19
11731747,1,20
11731747,2,19
11731748,1,20
11731748,2,19
11731758,1,98
11731758,2,98
11731772,1,98
11731772,3,19
11731778,1,19
11731778,3,19
11731779,1,98
11731779,4,19
11731785,1,19
11731785,2,19
11731785,3,1
11731786,1,19
11731786,2,19
11731786,3,19
11731789,1,99
11731789,2,1
11731808,1,20
11731808,2,1
11731830,2,19
11731834,1,19
11731834,2,19
11731835,2,19
11731836,1,99
11731839,1,99
11731839,2,19
11731839,3,19
11731840,1,19
11731846,1,1
11731847,2,98
11731848,1,99
11731848,2,19
11731849,1,23
11731850,1,23
11731850,2,1
11731851,1,19
11731851,2,19
11731862,1,19
11731876,1,19
11731876,2,19
11731877,1,98
11731877,2,19
11731878,1,98
11731878,2,19
11731879,1,19
11731879,2,19
11731887,1,98
11731893,1,99
11731893,2,19
11731905,1,99
11731905,2,19
11731906,1,99
11731915,1,99
11731917,1,20
11731920,1,19
11731923,1,19
11731928,1,99
11731928,2,99
11731929,1,99
11731929,2,99
11731936,1,19
11731936,2,1
11731937,1,19
11731937,2,19
11731938,1,98
11731938,2,19
11731949,1,98
11731949,2,19
11731950,1,19
11731950,2,19
11731950,3,19
11731950,4,19
11731954,1,19
11731954,2,19
11731957,1,19
11731957,2,19
11731958,1,99
11731958,2,19
11731975,1,98
11731975,2,20
11731983,1,99
11731984,2,1
11731984,3,99
11731988,1,99
11731992,1,19
11731992,2,19
11731996,1,99
11732000,1,98
11732000,2,99
11732001,1,19
11732001,2,98
11732009,1,99
11732009,2,19
11732011,1,99
11732011,2,19
11732019,1,19
11732019,2,1
11732027,1,99
11732027,2,19
11732028,1,11
11732028,3,19
11732087,1,11
11735410,1,19
11735410,2,19
11735423,1,19
11735423,2,19
11738808,1,19
11738808,2,19
11738814,1,19
11738814,2,20
11739001,1,1
11739001,2,19
11740368,1,10
11740442,1,98
11741147,1,1
11741147,1,21
11741147,1,22
11741157,1,19
11741157,2,19
11741161,1,99
11741164,1,1
11741164,3,1
11741165,1,98
11741165,2,99
11742357,1,19
11742357,2,20
11742363,1,1
11742376,1,1
11742376,2,19
11742376,3,1
11742383,1,19
11742383,2,1
11742429,1,99
11745118,2,1
11745123,2,1
11745124,1,21
11745126,1,20
11745128,1,1
11745128,2,1
11751134,1,10
11751134,3,19
11751141,1,98
11751174,1,98
11751174,3,19
11751190,1,19
11751190,3,19
11751191,1,98
11751191,3,19
11751195,1,1
11751195,3,98
11751300,1,19
11751306,1,98
11751306,2,98
11751306,4,19
